Transaction_ID,City,Date,Card_Type,Expense_Type,Gender,Amount
426,"Mumbai, India",2014-09-27,Signature,Bills,Female,269809
427,"Delhi, India",2014-06-29,Silver,Bills,Female,81145
428,"Ahmedabad, India",2014-07-13,Silver,Bills,Female,25948
429,"Mumbai, India",2015-01-23,Silver,Bills,Female,120188
430,"Mumbai, India",2014-12-05,Signature,Bills,Female,8259
431,"Delhi, India",2014-04-15,Signature,Bills,Female,285830
432,"Bengaluru, India",2015-04-27,Gold,Bills,Female,67039
433,"Ahmedabad, India",2014-07-25,Gold,Bills,Female,14370
434,"Ahmedabad, India",2014-10-10,Platinum,Bills,Female,54304
435,"Mumbai, India",2013-10-18,Gold,Bills,Female,188856
436,"Ahmedabad, India",2014-01-18,Gold,Bills,Female,44635
437,"Mumbai, India",2013-11-22,Platinum,Bills,Female,227273
438,"Delhi, India",2014-03-26,Gold,Bills,Female,234200
439,"Delhi, India",2014-12-12,Signature,Bills,Female,79053
440,"Mumbai, India",2015-03-01,Silver,Bills,Female,49711
441,"Mumbai, India",2014-10-29,Signature,Bills,Female,203463
442,"Bengaluru, India",2014-07-29,Signature,Bills,Female,196985
443,"Mumbai, India",2015-04-18,Gold,Bills,Female,246457
444,"Delhi, India",2013-11-05,Platinum,Bills,Female,88344
445,"Bengaluru, India",2014-08-27,Signature,Bills,Female,167457
446,"Bengaluru, India",2014-03-04,Gold,Bills,Female,254598
447,"Delhi, India",2014-01-27,Platinum,Bills,Female,102486
448,"Mumbai, India",2014-01-18,Silver,Bills,Female,159428
449,"Bengaluru, India",2014-01-28,Platinum,Bills,Female,296987
450,"Ahmedabad, India",2015-02-06,Signature,Bills,Female,89418
451,"Delhi, India",2015-02-26,Signature,Bills,Female,77247
452,"Bengaluru, India",2014-01-24,Gold,Bills,Female,66542
453,"Mumbai, India",2014-11-27,Silver,Bills,Female,194526
454,"Bengaluru, India",2014-07-16,Signature,Bills,Female,178119
455,"Bengaluru, India",2014-05-16,Gold,Bills,Female,258653
456,"Delhi, India",2014-11-02,Silver,Bills,Female,97425
457,"Delhi, India",2014-05-23,Gold,Bills,Female,223185
458,"Mumbai, India",2015-01-28,Gold,Bills,Female,224750
459,"Ahmedabad, India",2014-01-17,Signature,Bills,Female,103363
460,"Mumbai, India",2014-11-27,Platinum,Bills,Female,49090
461,"Bengaluru, India",2014-11-20,Platinum,Bills,Female,140584
462,"Delhi, India",2014-06-26,Platinum,Bills,Female,61272
463,"Delhi, India",2014-01-02,Silver,Bills,Female,25200
464,"Mumbai, India",2013-12-09,Signature,Bills,Female,249893
465,"Bengaluru, India",2014-05-25,Gold,Bills,Female,91325
466,"Mumbai, India",2014-04-14,Silver,Bills,Female,81641
467,"Mumbai, India",2015-04-14,Platinum,Bills,Female,267700
468,"Mumbai, India",2014-11-20,Silver,Food,Female,193429
469,"Ahmedabad, India",2014-04-22,Gold,Food,Female,97674
470,"Bengaluru, India",2014-03-08,Silver,Food,Female,222579
471,"Bengaluru, India",2015-03-19,Platinum,Food,Female,194846
472,"Mumbai, India",2015-02-22,Signature,Food,Female,62690
473,"Mumbai, India",2015-02-08,Signature,Food,Female,225614
474,"Ahmedabad, India",2013-10-20,Signature,Food,Female,13879
475,"Ahmedabad, India",2015-02-04,Gold,Food,Female,279579
476,"Bengaluru, India",2014-09-10,Gold,Food,Female,253183
477,"Bengaluru, India",2014-05-10,Signature,Food,Female,183197
478,"Bengaluru, India",2014-08-27,Gold,Food,Female,260046
479,"Bengaluru, India",2014-07-21,Gold,Food,Female,95981
480,"Bengaluru, India",2014-03-02,Gold,Food,Female,157399
481,"Delhi, India",2014-02-20,Signature,Food,Female,140041
482,"Ahmedabad, India",2014-01-05,Platinum,Food,Female,288339
483,"Ahmedabad, India",2014-01-02,Platinum,Food,Female,49494
484,"Bengaluru, India",2015-04-16,Platinum,Food,Female,43954
485,"Bengaluru, India",2013-11-30,Platinum,Food,Female,35543
486,"Mumbai, India",2014-01-05,Signature,Food,Female,12982
487,"Delhi, India",2014-04-02,Platinum,Food,Female,213140
488,"Mumbai, India",2013-10-22,Platinum,Food,Female,95741
489,"Bengaluru, India",2013-12-07,Platinum,Food,Female,129144
490,"Ahmedabad, India",2014-03-04,Gold,Food,Female,115551
491,"Bengaluru, India",2014-04-26,Gold,Food,Female,57961
492,"Ahmedabad, India",2015-01-04,Silver,Food,Female,209527
493,"Ahmedabad, India",2014-07-08,Gold,Food,Female,15892
494,"Bengaluru, India",2013-12-01,Signature,Food,Female,155659
495,"Mumbai, India",2014-06-17,Silver,Food,Female,246215
496,"Mumbai, India",2014-10-15,Signature,Food,Female,149465
497,"Ahmedabad, India",2014-08-22,Gold,Food,Female,259694
498,"Delhi, India",2014-02-23,Silver,Food,Female,70009
499,"Mumbai, India",2015-01-05,Gold,Food,Female,233391
500,"Ahmedabad, India",2014-08-04,Silver,Food,Female,35002
501,"Ahmedabad, India",2015-04-18,Silver,Food,Female,156519
502,"Bengaluru, India",2014-04-22,Gold,Food,Female,286786
503,"Bengaluru, India",2014-09-18,Signature,Food,Female,173244
504,"Bengaluru, India",2014-12-31,Platinum,Food,Female,195804
505,"Ahmedabad, India",2015-02-09,Platinum,Food,Female,162827
506,"Bengaluru, India",2015-01-26,Signature,Food,Female,20036
507,"Bengaluru, India",2014-07-17,Signature,Food,Female,266125
508,"Mumbai, India",2014-03-10,Signature,Food,Female,156531
509,"Ahmedabad, India",2014-10-20,Signature,Food,Female,288673
510,"Ahmedabad, India",2014-10-13,Signature,Food,Female,67474
511,"Delhi, India",2014-09-28,Platinum,Food,Female,220674
512,"Mumbai, India",2014-04-24,Gold,Food,Female,282988
513,"Bengaluru, India",2014-08-24,Signature,Food,Female,206308
514,"Bengaluru, India",2014-11-27,Platinum,Food,Female,243074
515,"Ahmedabad, India",2015-04-04,Signature,Food,Female,247181
516,"Mumbai, India",2014-08-08,Signature,Food,Female,111842
517,"Delhi, India",2015-03-23,Gold,Food,Female,277079
518,"Delhi, India",2015-01-28,Silver,Food,Female,218638
519,"Ahmedabad, India",2014-11-14,Gold,Food,Female,152216
520,"Delhi, India",2015-04-14,Signature,Food,Female,42620
521,"Ahmedabad, India",2014-01-12,Gold,Food,Female,101639
522,"Mumbai, India",2014-03-02,Silver,Food,Female,102966
523,"Bengaluru, India",2015-03-10,Platinum,Food,Female,127650
524,"Mumbai, India",2014-06-24,Platinum,Food,Female,277737
525,"Bengaluru, India",2015-03-19,Signature,Food,Female,251805
526,"Ahmedabad, India",2014-02-19,Signature,Food,Female,288284
527,"Bengaluru, India",2013-10-22,Gold,Food,Female,125290
528,"Bengaluru, India",2014-08-20,Silver,Food,Female,166602
529,"Ahmedabad, India",2014-04-14,Silver,Food,Female,219097
530,"Bengaluru, India",2015-03-26,Gold,Food,Female,34082
531,"Bengaluru, India",2014-05-08,Silver,Food,Female,20573
532,"Bengaluru, India",2013-10-28,Platinum,Food,Female,245056
533,"Ahmedabad, India",2013-12-20,Signature,Food,Female,131847
534,"Delhi, India",2015-01-16,Platinum,Food,Female,276873
535,"Bengaluru, India",2014-05-06,Silver,Food,Female,138342
536,"Ahmedabad, India",2015-01-09,Signature,Food,Female,137292
537,"Ahmedabad, India",2014-03-04,Signature,Food,Female,147750
538,"Bengaluru, India",2013-10-18,Signature,Food,Female,2397
539,"Bengaluru, India",2014-07-16,Gold,Food,Female,31051
540,"Delhi, India",2014-10-01,Signature,Food,Female,55137
541,"Mumbai, India",2013-11-08,Gold,Food,Female,136040
542,"Ahmedabad, India",2014-12-08,Platinum,Food,Female,181721
543,"Delhi, India",2014-03-12,Signature,Food,Female,81753
544,"Ahmedabad, India",2014-11-28,Platinum,Food,Female,266386
545,"Ahmedabad, India",2015-05-03,Silver,Food,Female,259008
546,"Mumbai, India",2015-03-10,Silver,Food,Female,250995
547,"Delhi, India",2014-10-06,Signature,Food,Female,232155
548,"Mumbai, India",2014-02-13,Silver,Food,Female,48012
549,"Delhi, India",2015-01-01,Signature,Food,Female,296543
550,"Mumbai, India",2014-12-25,Signature,Food,Female,246893
551,"Ahmedabad, India",2015-03-19,Platinum,Food,Female,95807
552,"Ahmedabad, India",2014-08-22,Platinum,Food,Female,165278
553,"Ahmedabad, India",2014-08-15,Silver,Food,Female,191618
554,"Mumbai, India",2015-04-26,Silver,Food,Female,159718
555,"Ahmedabad, India",2014-11-28,Gold,Food,Female,213552
556,"Mumbai, India",2015-05-03,Gold,Food,Female,249061
557,"Delhi, India",2014-02-24,Silver,Food,Female,279377
558,"Delhi, India",2014-12-19,Silver,Food,Female,233694
559,"Bengaluru, India",2014-06-21,Silver,Food,Female,102362
560,"Bengaluru, India",2014-09-10,Silver,Food,Female,108296
561,"Bengaluru, India",2015-04-13,Gold,Food,Female,258275
562,"Bengaluru, India",2014-10-21,Silver,Food,Female,194260
563,"Bengaluru, India",2015-04-12,Gold,Food,Female,167903
564,"Ahmedabad, India",2015-01-29,Silver,Food,Female,128266
565,"Bengaluru, India",2015-01-19,Signature,Food,Female,268543
566,"Ahmedabad, India",2014-03-17,Signature,Food,Female,30653
567,"Mumbai, India",2015-01-01,Signature,Food,Female,189981
568,"Delhi, India",2015-04-28,Gold,Food,Female,230325
569,"Mumbai, India",2015-03-13,Signature,Food,Female,176871
570,"Mumbai, India",2014-12-09,Platinum,Food,Female,171241
571,"Mumbai, India",2014-03-07,Silver,Food,Female,91846
572,"Delhi, India",2013-11-13,Silver,Food,Female,162813
573,"Delhi, India",2014-11-04,Silver,Food,Female,28569
574,"Bengaluru, India",2014-11-16,Silver,Food,Female,231827
575,"Delhi, India",2015-03-04,Silver,Food,Female,281283
576,"Bengaluru, India",2013-10-15,Silver,Food,Female,291358
577,"Delhi, India",2014-07-27,Signature,Food,Female,288888
578,"Delhi, India",2014-11-22,Gold,Food,Female,283575
579,"Mumbai, India",2014-07-24,Silver,Food,Female,132827
580,"Delhi, India",2014-08-31,Silver,Food,Female,200721
581,"Ahmedabad, India",2014-01-12,Signature,Food,Female,190220
582,"Ahmedabad, India",2015-02-05,Signature,Food,Female,265508
583,"Mumbai, India",2013-12-10,Platinum,Food,Female,298838
584,"Mumbai, India",2014-01-12,Silver,Food,Female,203106
585,"Ahmedabad, India",2014-10-19,Platinum,Food,Female,196647
586,"Delhi, India",2015-01-05,Gold,Food,Female,136602
587,"Mumbai, India",2014-02-24,Gold,Food,Female,236980
588,"Mumbai, India",2014-03-23,Signature,Food,Female,59121
589,"Bengaluru, India",2014-01-07,Silver,Food,Female,193944
590,"Mumbai, India",2014-08-13,Platinum,Food,Female,109857
591,"Bengaluru, India",2013-10-30,Signature,Food,Female,57768
592,"Ahmedabad, India",2014-08-02,Gold,Food,Female,207196
593,"Ahmedabad, India",2014-08-26,Platinum,Food,Female,8056
594,"Ahmedabad, India",2015-01-05,Platinum,Food,Female,178478
595,"Bengaluru, India",2014-08-02,Platinum,Food,Female,246046
596,"Ahmedabad, India",2014-04-29,Platinum,Food,Female,192382
597,"Mumbai, India",2014-10-25,Gold,Food,Female,19158
598,"Mumbai, India",2014-12-15,Platinum,Food,Female,9552
599,"Delhi, India",2015-03-15,Platinum,Food,Female,276862
600,"Bengaluru, India",2014-11-09,Silver,Food,Female,147958
601,"Mumbai, India",2014-09-20,Gold,Food,Female,151436
602,"Ahmedabad, India",2014-11-26,Signature,Food,Female,271595
603,"Bengaluru, India",2014-12-27,Platinum,Food,Female,8115
604,"Mumbai, India",2014-07-27,Silver,Food,Female,73172
605,"Delhi, India",2014-09-03,Signature,Food,Female,196816
606,"Ahmedabad, India",2014-02-16,Signature,Food,Female,162829
607,"Bengaluru, India",2013-10-17,Signature,Food,Female,252669
608,"Ahmedabad, India",2014-02-07,Gold,Food,Female,54746
609,"Bengaluru, India",2013-11-11,Platinum,Food,Female,108079
610,"Ahmedabad, India",2015-03-11,Platinum,Food,Female,240804
611,"Ahmedabad, India",2015-03-07,Silver,Food,Female,11289
612,"Bengaluru, India",2014-11-22,Silver,Food,Female,127020
613,"Mumbai, India",2014-04-04,Signature,Food,Female,114777
614,"Delhi, India",2015-01-17,Platinum,Food,Female,88003
615,"Delhi, India",2014-12-23,Silver,Food,Female,153154
616,"Bengaluru, India",2014-10-16,Gold,Food,Female,114863
617,"Bengaluru, India",2014-07-18,Gold,Food,Female,126912
618,"Bengaluru, India",2013-12-04,Platinum,Food,Female,12621
619,"Bengaluru, India",2014-09-01,Silver,Food,Female,248699
620,"Ahmedabad, India",2015-04-12,Gold,Food,Female,232388
621,"Delhi, India",2013-11-09,Silver,Food,Female,168039
622,"Delhi, India",2013-10-04,Silver,Food,Female,122944
623,"Bengaluru, India",2014-05-19,Platinum,Food,Female,171746
624,"Mumbai, India",2014-08-11,Platinum,Food,Female,168495
625,"Ahmedabad, India",2014-09-20,Signature,Food,Female,252614
626,"Mumbai, India",2015-04-28,Platinum,Food,Female,233161
627,"Mumbai, India",2013-11-17,Gold,Food,Female,85459
628,"Ahmedabad, India",2014-03-11,Signature,Food,Female,156075
629,"Mumbai, India",2014-07-16,Signature,Food,Female,161329
630,"Mumbai, India",2014-01-14,Gold,Food,Female,183105
631,"Delhi, India",2014-11-01,Signature,Food,Female,252691
632,"Delhi, India",2015-04-04,Gold,Food,Female,221345
633,"Ahmedabad, India",2014-06-04,Platinum,Food,Female,131014
634,"Ahmedabad, India",2013-12-28,Gold,Food,Female,21571
635,"Mumbai, India",2013-10-16,Silver,Food,Female,152307
636,"Mumbai, India",2015-03-11,Platinum,Food,Female,193060
637,"Bengaluru, India",2015-01-08,Silver,Food,Female,133084
638,"Ahmedabad, India",2014-05-08,Gold,Food,Female,194361
639,"Ahmedabad, India",2014-09-05,Silver,Food,Female,286369
640,"Mumbai, India",2013-12-05,Silver,Food,Female,294814
641,"Bengaluru, India",2014-10-01,Gold,Food,Female,276647
642,"Mumbai, India",2013-12-20,Signature,Food,Female,269712
643,"Bengaluru, India",2013-12-30,Silver,Food,Female,167306
644,"Mumbai, India",2014-11-19,Silver,Food,Female,102247
645,"Bengaluru, India",2014-10-15,Platinum,Food,Female,169677
646,"Mumbai, India",2014-07-09,Signature,Food,Female,253586
647,"Delhi, India",2014-04-27,Gold,Food,Female,285567
648,"Ahmedabad, India",2013-10-13,Signature,Food,Female,155529
649,"Delhi, India",2014-11-17,Platinum,Food,Female,214039
650,"Mumbai, India",2015-01-04,Signature,Food,Female,25392
651,"Ahmedabad, India",2015-03-09,Platinum,Food,Female,157972
652,"Mumbai, India",2014-06-15,Silver,Food,Female,200754
653,"Delhi, India",2014-02-22,Silver,Food,Female,24981
654,"Delhi, India",2014-06-10,Silver,Food,Female,223418
655,"Bengaluru, India",2014-08-06,Signature,Food,Female,23309
656,"Bengaluru, India",2014-03-04,Signature,Food,Female,85771
657,"Delhi, India",2015-01-30,Silver,Food,Female,189297
658,"Mumbai, India",2014-03-15,Gold,Food,Female,125003
659,"Ahmedabad, India",2015-02-20,Silver,Food,Female,226929
660,"Mumbai, India",2015-02-13,Silver,Food,Female,176275
661,"Bengaluru, India",2015-02-06,Platinum,Food,Female,253338
662,"Ahmedabad, India",2014-07-13,Signature,Food,Female,213508
663,"Delhi, India",2014-01-04,Platinum,Food,Female,147766
664,"Bengaluru, India",2014-07-25,Signature,Food,Female,275085
665,"Ahmedabad, India",2014-11-10,Platinum,Food,Female,40010
666,"Ahmedabad, India",2014-11-22,Signature,Food,Female,66775
667,"Ahmedabad, India",2014-11-25,Platinum,Food,Female,292554
668,"Delhi, India",2014-11-01,Platinum,Food,Female,263104
669,"Delhi, India",2014-11-29,Platinum,Food,Female,154806
670,"Bengaluru, India",2015-01-29,Gold,Food,Female,129650
671,"Ahmedabad, India",2015-01-16,Signature,Food,Female,249446
672,"Bengaluru, India",2014-08-09,Signature,Food,Female,135794
673,"Ahmedabad, India",2014-08-31,Platinum,Food,Female,16468
674,"Mumbai, India",2014-01-17,Gold,Food,Female,185621
675,"Delhi, India",2014-09-17,Platinum,Food,Female,279320
676,"Mumbai, India",2013-12-29,Platinum,Food,Female,271787
677,"Ahmedabad, India",2013-10-29,Silver,Food,Female,64241
678,"Bengaluru, India",2014-03-31,Platinum,Food,Female,297737
679,"Bengaluru, India",2014-06-29,Gold,Food,Female,192039
680,"Delhi, India",2015-04-12,Gold,Food,Female,39866
681,"Bengaluru, India",2014-08-22,Gold,Food,Female,112782
682,"Delhi, India",2013-10-17,Gold,Food,Female,113433
683,"Mumbai, India",2015-05-16,Gold,Food,Female,95081
684,"Bengaluru, India",2013-11-13,Signature,Food,Female,148769
685,"Ahmedabad, India",2013-12-30,Gold,Food,Female,161873
686,"Bengaluru, India",2015-02-23,Gold,Food,Female,225071
687,"Delhi, India",2015-03-09,Gold,Food,Female,260239
688,"Mumbai, India",2015-03-30,Gold,Food,Female,161682
689,"Mumbai, India",2014-11-07,Signature,Food,Female,59926
690,"Bengaluru, India",2014-05-02,Platinum,Food,Female,22964
691,"Mumbai, India",2013-10-14,Platinum,Food,Female,48570
692,"Bengaluru, India",2014-10-17,Silver,Food,Female,52970
693,"Bengaluru, India",2015-02-20,Platinum,Food,Female,13160
694,"Ahmedabad, India",2014-05-06,Gold,Food,Female,295163
695,"Bengaluru, India",2015-04-27,Silver,Food,Female,158649
696,"Delhi, India",2013-10-22,Platinum,Food,Female,120780
697,"Bengaluru, India",2015-03-06,Signature,Food,Female,72366
698,"Mumbai, India",2015-01-24,Silver,Food,Female,281805
699,"Bengaluru, India",2014-06-01,Platinum,Food,Female,197325
700,"Bengaluru, India",2014-12-31,Platinum,Food,Female,167243
701,"Delhi, India",2014-09-30,Signature,Food,Female,34451
702,"Ahmedabad, India",2014-09-20,Gold,Food,Female,30120
703,"Delhi, India",2013-11-19,Silver,Food,Female,189018
704,"Bengaluru, India",2014-11-02,Silver,Food,Female,237971
705,"Bengaluru, India",2015-04-19,Gold,Food,Female,71741
706,"Ahmedabad, India",2013-12-30,Signature,Food,Female,231370
707,"Mumbai, India",2015-05-01,Gold,Food,Female,166896
708,"Delhi, India",2014-07-09,Signature,Food,Female,116086
709,"Delhi, India",2014-03-25,Signature,Food,Female,35506
710,"Ahmedabad, India",2014-02-06,Signature,Food,Female,247122
711,"Bengaluru, India",2014-10-19,Platinum,Food,Female,230876
712,"Bengaluru, India",2015-04-04,Signature,Food,Female,20358
713,"Delhi, India",2015-05-24,Platinum,Food,Female,162487
714,"Bengaluru, India",2014-04-15,Signature,Food,Female,245076
715,"Mumbai, India",2014-08-13,Silver,Food,Female,217488
716,"Ahmedabad, India",2014-08-09,Gold,Food,Female,23818
717,"Bengaluru, India",2015-03-07,Platinum,Food,Female,298295
718,"Delhi, India",2014-03-26,Signature,Food,Female,264509
719,"Delhi, India",2015-05-22,Platinum,Food,Female,127526
720,"Mumbai, India",2013-12-26,Platinum,Food,Female,158856
721,"Ahmedabad, India",2014-09-01,Silver,Food,Female,233893
722,"Delhi, India",2014-03-14,Gold,Food,Female,61388
723,"Delhi, India",2014-01-30,Signature,Food,Female,149081
724,"Ahmedabad, India",2015-04-05,Gold,Food,Female,103225
725,"Ahmedabad, India",2015-01-10,Gold,Food,Female,254211
726,"Delhi, India",2014-08-20,Silver,Food,Female,64034
727,"Bengaluru, India",2014-06-04,Signature,Food,Female,27479
728,"Mumbai, India",2014-03-15,Platinum,Food,Female,175112
729,"Mumbai, India",2014-01-13,Platinum,Food,Female,9001
730,"Bengaluru, India",2014-03-03,Platinum,Food,Female,115150
731,"Bengaluru, India",2014-03-28,Gold,Food,Female,15615
732,"Mumbai, India",2014-01-16,Gold,Food,Female,56905
733,"Ahmedabad, India",2014-11-07,Signature,Food,Female,83916
734,"Delhi, India",2015-05-06,Signature,Food,Female,123754
735,"Mumbai, India",2014-11-16,Platinum,Food,Female,81289
736,"Delhi, India",2015-04-09,Gold,Food,Female,70494
737,"Ahmedabad, India",2014-08-23,Gold,Food,Female,268849
738,"Delhi, India",2014-08-23,Gold,Food,Female,154645
739,"Ahmedabad, India",2014-04-04,Gold,Food,Female,187546
740,"Ahmedabad, India",2015-01-01,Silver,Food,Female,209232
741,"Bengaluru, India",2014-03-12,Platinum,Food,Female,9999
742,"Delhi, India",2015-02-19,Platinum,Food,Female,106503
743,"Ahmedabad, India",2015-02-05,Platinum,Food,Female,183105
744,"Bengaluru, India",2013-12-28,Platinum,Food,Female,14531
